state,year,pres,gov,grade,subject,bb,ba,pr,ad
MN,2011,D,D,4,READING,29.8784905159544,34.8336537511577,27.1942640448134,8.09359168807448
MN,2011,D,D,8,MATHEMATICS,16.8199077567158,35.5711021515707,34.2803675168661,13.3286225748473
MN,2011,D,D,8,READING,18.7245696976132,41.9839489741854,35.404169190572,3.88731213762935
MN,2011,D,D,8,SCIENCE,23.9030822928038,34.0949026712689,39.7922968869526,2.20971814897465
MN,2013,D,D,4,MATHEMATICS,9.9326122056923,30.6574048205465,43.5716684297467,15.8383145440145
MN,2013,D,D,4,READING,25.9604825888589,32.5539281572984,31.0662302222505,10.4193590315922
MN,2013,D,D,8,MATHEMATICS,17.4672858747618,35.3695484194873,32.6851097274952,14.4780559782557
MN,2013,D,D,8,READING,18.2688220960522,41.2150306278635,36.1610348516088,4.3551124244755
MN,2015,D,D,4,MATHEMATICS,12.7987519991797,33.7842229997857,39.1286931510484,14.2883318499862
MN,2015,D,D,4,READING,29.2773317052773,31.710396107713,29.9084163701224,9.10385581688735
MN,2015,D,D,4,SCIENCE,20.317846251292,37.1750794748231,41.2815466064835,1.22552766740136
MN,2015,D,D,8,MATHEMATICS,17.975688958465,34.2140254368909,34.513376172471,13.2969094321731
MN,2015,D,D,8,READING,18.8472880840451,41.4666792463342,35.5442079467178,4.14182472290292
MN,2015,D,D,8,SCIENCE,23.859681751477,31.540919114411,41.6298561784005,2.96954295571146
MN,2017,D,D,4,MATHEMATICS,14.0058380805942,33.426278322488,38.128090454362,14.4397931425558
MN,2017,D,D,4,READING,28.5770336483645,32.3521105034369,29.5170479082317,9.55380793996688
MN,2017,D,D,8,MATHEMATICS,19.8593607462787,33.7623393781919,31.4465191990885,14.9317806764409
MN,2017,D,D,8,READING,21.3889907515546,39.3053016580817,35.1644482747436,4.14125931562012
MN,2019,D,D,4,MATHEMATICS,14.6681673940383,32.4790207846705,38.5390807344271,14.3137310868642
MN,2019,D,D,4,READING,30.7099451663701,31.225701865624,28.6169395022995,9.44741346570639
MN,2019,D,D,8,MATHEMATICS,22.9301920826217,32.9099355490843,30.1140021278174,14.0458702404766
MN,2019,D,D,8,READING,26.0402997594056,39.8046884480986,30.601770297825,3.55324149467084
MN,1994,D,R,4,READING,34.9160119692162,32.5839259449352,25.1729231938933,7.32713889195535
MN,1998,D,R,4,READING,33.2614494743506,31.8827686712541,27.2760444779544,7.57973737644094
MN,1998,D,R,8,READING,21.9827962496961,42.4629110075174,33.6485841111199,1.90570863166662
MN,2002,D,I,4,READING,27.0754742817668,36.4088964200253,29.1633812268859,7.35224807132199
MN,1990,D,D,8,MATHEMATICS,32.5274069084676,44.1466221263006,20.0282485240112,3.29772244122058
MS,1992,R,R,4,MATHEMATICS,64.2315780216509,29.5167419083882,5.96466396454884,0
MS,1992,R,R,4,READING,58.6738745191015,27.7979679722747,11.6343167227036,1.89384078592013
MS,1992,R,R,8,MATHEMATICS,66.5804767424953,26.995812510865,6.07472605198137,0
MS,1996,R,R,4,MATHEMATICS,58.009620054149,34.02200982045,7.61697536842426,0
MS,1996,R,R,8,MATHEMATICS,64.3550149460243,28.493397238492,6.74679732110226,0
MS,2000,R,D,4,MATHEMATICS,54.8089750971342,36.4744394854972,8.41235575506106,0
MS,2000,R,D,8,MATHEMATICS,58.4882629910424,32.8884864546297,7.89532455638575,0.72792599794214
MS,2003,R,D,4,MATHEMATICS,37.5999605945378,45.3580555133555,16.2410418541497,0.80094203795705
MS,2003,R,D,4,READING,51.4329301826541,30.245419342851,15.2531016886492,3.06854878584561
MS,2003,R,D,8,MATHEMATICS,52.8380921801128,34.8206833073075,11.33373333383,1.00749117874966
MS,2003,R,D,8,READING,34.5461075944311,44.5367091078473,19.7497164743328,1.16746682338874
MS,2005,R,R,4,MATHEMATICS,30.7376616831971,49.8321128685536,18.1299614366715,1.30026401157775
MS,2005,R,R,4,READING,52.1647289104506,29.6587468799718,15.3689272291232,2.80759698045435
MS,2005,R,R,8,MATHEMATICS,48.3031662204789,38.1513561695866,12.2927927660962,1.25268484383827
MS,2005,R,R,8,READING,39.6166189002262,41.9017122272544,17.649188241781,0.832480630738315
MS,2007,R,R,4,MATHEMATICS,30.0829466976227,48.6437858938475,20.2247768133739,1.04849059515594
MS,2007,R,R,4,READING,48.5074633348383,32.7976749266889,15.6259915259039,3.06887021256885
MS,2007,R,R,8,MATHEMATICS,46.180905386781,40.220603075298,12.0440401210506,1.55445141687045
MS,2007,R,R,8,READING,39.7152623567311,42.9060845913801,16.3536414500452,1.02501160184361
MS,2009,R,R,4,MATHEMATICS,30.9311230526596,46.8436720043402,20.7049275230601,1.52027741994015
MS,2009,R,R,4,READING,45.4667513952156,32.8526213547842,17.7941995059679,3.88642774403227
MS,2009,R,R,4,SCIENCE,46.2638378438751,36.820865117775,16.8187766729204,0
MS,2009,R,R,8,MATHEMATICS,45.7391212248905,39.0855230313276,13.5992301649749,1.57612557880698
MS,2009,R,R,8,READING,38.3810021532949,42.3060767065922,18.2301162957741,1.08280484433874
MS,2009,R,R,8,SCIENCE,58.6124749926235,26.4417962037547,14.6926022306047,0
MS,2011,R,R,4,MATHEMATICS,27.5935061771839,47.3226321938055,22.9602792659659,2.12358236304466
MS,2011,R,R,4,READING,45.3785895411683,32.8415113911775,18.0437448347204,3.73615423293383
MS,2011,R,R,8,MATHEMATICS,41.8650379363554,38.8717951511026,16.3140720445733,2.94909486796859
MS,2011,R,R,8,READING,35.0075424136064,43.977262687226,20.217744177273,0.797450721894509
MS,2011,R,R,8,SCIENCE,52.7139211676884,28.5165670655123,18.4084788325211,0
MS,2013,R,R,4,MATHEMATICS,26.0188604208201,47.9057102697708,23.6519296040534,2.42349970535566
MS,2013,R,R,4,READING,46.7540935080565,31.9840948781035,17.7679749697275,3.49383664411249
MS,2013,R,R,8,MATHEMATICS,38.5619054974499,40.1383602970578,18.3004148372918,2.99931936820058
MS,2013,R,R,8,READING,35.7483460865373,44.0332726835196,19.0767270422117,1.14165418773145
MS,2015,R,R,4,MATHEMATICS,22.333762860169,48.1148412010479,26.1606994373968,3.39069650138636
MS,2015,R,R,4,READING,39.5644465207652,34.3951135243308,21.4579577521945,4.5824822027095
MS,2015,R,R,4,SCIENCE,37.5811486707653,39.043343861487,23.2088678654615,0
MS,2015,R,R,8,MATHEMATICS,39.7413725265558,38.4322547257543,18.5597010461683,3.26667170152159
MS,2015,R,R,8,READING,37.1689480366465,42.7855244050011,18.9437088372925,1.10181872105986
MS,2015,R,R,8,SCIENCE,49.3558727300055,30.4118214609767,19.6225741170715,0.609731691946279
MS,2017,R,R,4,MATHEMATICS,22.7568928782206,45.8290836991431,27.481851037791,3.93217238484527
MS,2017,R,R,4,READING,39.6395358222762,33.1241152969534,21.5563001250881,5.68004875568236
MS,2017,R,R,8,MATHEMATICS,40.8530637110012,37.6313097204539,17.5235496762434,3.9920768923015
MS,2017,R,R,8,READING,33.5741508583797,41.786416370018,22.5107680667952,2.12866470480709
MS,2019,R,R,4,MATHEMATICS,15.7923716820533,45.3749403845242,33.098034767053,5.73465316636953
MS,2019,R,R,4,READING,34.6039463698193,33.8785771935528,25.4075360107176,6.1099404259103
MS,2019,R,R,8,MATHEMATICS,37.8100655935025,37.8560248954733,19.3246743474641,5.00923516356004
MS,2019,R,R,8,READING,32.8134855574951,42.1442222847338,23.0886835775322,1.95360858023889
MS,1994,R,R,4,READING,54.718188605062,27.3348217833733,14.0904392295833,3.85655038198143
MS,1998,R,R,4,READING,53.4539544074405,29.6149785370155,14.1421362511077,2.78893080443624
MS,1998,R,R,8,READING,38.009107371774,43.4854881178516,17.8150490128308,0.690355497543591
MS,2002,R,D,4,READING,54.5312081069974,29.6606385551629,13.3743852775382,2.43376806030145
MS,2002,R,D,8,READING,33.2106183413534,46.5881391968718,19.2572485598102,0.943993901964597
MO,1992,D,R,4,MATHEMATICS,37.9358168880638,43.4200754597882,17.3034357674006,1.3406718847474
MO,1992,D,R,4,READING,33.3743402745101,36.7087773305898,24.3451833268955,5.57169906800463
MO,1992,D,R,8,MATHEMATICS,37.5043187572214,42.9924170319492,17.2196613446275,2.2836028662019
MO,1996,D,D,4,MATHEMATICS,34.1561200810165,46.1247073085112,18.5424371525376,1.17673545793463
MO,1996,D,D,8,MATHEMATICS,36.2387721954671,42.1308858085386,19.4039805616237,2.22636143437057
MO,2000,R,D,4,MATHEMATICS,28.5363520596911,48.5198230554371,21.2010352218694,1.7427896630024
MO,2000,R,D,8,MATHEMATICS,36.4639767941087,42.0989279206039,19.0695621322631,2.36753315302435
MO,2003,R,D,4,MATHEMATICS,20.8513957763209,49.2914124441898,27.0909989274138,2.76619285207546
MO,2003,R,D,4,READING,32.0447699341982,33.7107522345031,26.16415302434,8.08032480695869
MO,2003,R,D,8,MATHEMATICS,29.3016020712433,42.7456949543162,23.8268608294163,4.12584214502419
MO,2003,R,D,8,READING,20.5242608870857,45.0401610686339,31.7983693256238,2.6372087186566
MO,2005,R,R,4,MATHEMATICS,21.3510764930973,47.5940341594775,27.8431059729034,3.21178337452182
MO,2005,R,R,4,READING,32.991529256441,34.3338990346334,25.3835527053785,7.29101900354712
MO,2005,R,R,8,MATHEMATICS,31.9309133023477,42.0488437702112,21.9503158562354,4.06992707120573
MO,2005,R,R,8,READING,23.7640053514791,45.3389168361298,28.3368828520839,2.56019496030714
MO,2007,R,R,4,MATHEMATICS,17.9557968338896,43.6530019186057,33.2911233319945,5.10007791551017
MO,2007,R,R,4,READING,32.9158437844829,35.2885141275062,25.2211523343723,6.5744897536386
MO,2007,R,R,8,MATHEMATICS,27.8194790302083,42.2340123795971,24.6683607189194,5.27814787127524
MO,2007,R,R,8,READING,25.1342277809455,43.847514219244,28.5129943996094,2.50526360020115
MO,2009,R,D,4,MATHEMATICS,17.3766211166794,41.5099433886652,35.2028769927265,5.91055850192889
MO,2009,R,D,4,READING,29.6733352153224,34.5907386727261,27.2549022545889,8.48102385736258
MO,2009,R,D,4,SCIENCE,20.7533836921631,39.2650333311013,39.1501636602802,0.831419316455427
MO,2009,R,D,8,MATHEMATICS,23.0909294129587,41.411929979275,28.8194024450873,6.67773816267907
MO,2009,R,D,8,READING,21.1560193612092,44.5875907492007,31.6432431752908,2.61314671429938
MO,2009,R,D,8,SCIENCE,29.227064252288,35.0775342409661,33.8232666517908,1.87213485495504
MO,2011,R,D,4,MATHEMATICS,17.2904682480931,41.3033672740246,35.8494676925252,5.55669678535717
MO,2011,R,D,4,READING,33.389730268461,32.6039609074481,25.6438141094619,8.36249471462894
MO,2011,R,D,8,MATHEMATICS,27.4414508833513,41.026631899938,24.8300595623457,6.70185765436491
MO,2011,R,D,8,READING,21.276284116301,43.4859840015027,32.6008441630435,2.63688771915279
MO,2011,R,D,8,SCIENCE,28.069247604133,35.8466779843082,34.7257094108357,1.35836500072307
MO,2013,R,D,4,MATHEMATICS,17.3429887388801,43.9096753914919,33.4080872846453,5.33924858498258
MO,2013,R,D,4,READING,30.3066058634377,34.5756715165862,27.7303881465708,7.38733447340525
MO,2013,R,D,8,MATHEMATICS,25.9050840164911,41.4794475264726,26.0367922343556,6.57867622268067
MO,2013,R,D,8,READING,21.6280674113538,42.605294909163,32.0987429776383,3.66789470184488
MO,2015,R,D,4,MATHEMATICS,18.1251914329323,43.5026803152777,33.2565420053469,5.11558624644314
MO,2015,R,D,4,READING,30.4913262501403,33.2231551897544,27.774775909606,8.51074265049926
MO,2015,R,D,4,SCIENCE,21.7259995528544,38.9809838698087,38.4861606294303,0.806855947906535
MO,2015,R,D,8,MATHEMATICS,29.0363425668995,39.5488212008609,24.557214451628,6.85762178061165
MO,2015,R,D,8,READING,23.0269582225571,40.6607356873789,32.8233354082812,3.48897068178278
MO,2015,R,D,8,SCIENCE,25.2123641957276,35.0501707911416,37.8028428160087,1.93462219712212
MO,2017,R,R,4,MATHEMATICS,20.8843488973533,38.7775790780148,32.8415080160823,7.49656400854966
MO,2017,R,R,4,READING,30.7248466845013,32.7507713387653,28.2042250886533,8.32015688807998
MO,2017,R,R,8,MATHEMATICS,30.0199019949044,39.7327939175997,22.6673110271129,7.57999306038306
MO,2017,R,R,8,READING,23.0191443227255,41.5453855591672,32.1320267039354,3.30344341417192
MO,2019,R,R,4,MATHEMATICS,20.2770331974623,40.4003850754822,32.447364808585,6.87521691847041
MO,2019,R,R,4,READING,36.0540627989419,29.7753704062833,26.4332957982318,7.73727099654303
MO,2019,R,R,8,MATHEMATICS,30.4142288280142,38.0057113232735,24.1364968501046,7.44356299860773
MO,2019,R,R,8,READING,26.0826645573799,40.6079790727957,30.2334150012328,3.07594136859167
MO,1994,D,D,4,READING,37.9274172019564,31.3407524396299,23.315465722613,7.41636463580066
MO,1998,D,D,4,READING,38.5480176605765,33.2104060460671,22.8642805687252,5.3772957246311
MO,1998,D,D,8,READING,25.0697289255603,46.9233756043415,26.8324086441955,1.17448682590266
MO,2002,R,D,4,READING,34.2260311125095,33.7746013882597,25.0456779112908,6.95368958794006
MO,2002,R,D,8,READING,18.0575989698086,49.1742771860288,30.9761289658228,1.79199487833975
MT,1996,R,R,4,MATHEMATICS,29.3869541430605,48.1895376576375,21.1185877654487,1.30492043385326
MT,1996,R,R,8,MATHEMATICS,24.7845626526502,42.759781275761,27.2950888764794,5.16056719510939
MT,2000,R,R,4,MATHEMATICS,28.3618314911089,47.84842127004,21.9919512965891,1.79779594226198
MT,2000,R,R,8,MATHEMATICS,21.4854849804682,42.0937528789992,30.9261858062691,5.49457633426358
MT,2003,R,R,4,MATHEMATICS,18.6175735124468,50.2823014926675,28.6385042918363,2.46162070304936
MT,2003,R,R,4,READING,30.6494438925626,34.4201468485916,26.957726556668,7.97268270217787
MT,2003,R,R,8,MATHEMATICS,20.854922419948,44.2823202055473,29.193123945613,5.66963342889175
MT,2003,R,R,8,READING,18.1722903972503,44.6135793133293,34.2632714615737,2.95085882784669
MT,2005,R,D,4,MATHEMATICS,14.5981594535863,47.1365228049165,34.6093297127042,3.65598802879305
MT,2005,R,D,4,READING,28.6869691810115,35.7189903196454,27.9687198873126,7.62532061203048
MT,2005,R,D,8,MATHEMATICS,20.4601793448542,43.5607705096272,30.4333427237039,5.54570742181474
MT,2005,R,D,8,READING,18.4760496418847,44.8553340219924,34.1040340878279,2.56458224829487
MT,2007,R,D,4,MATHEMATICS,12.3306290845852,43.2905285001693,39.1092398664019,5.26960254884357
MT,2007,R,D,4,READING,24.9599700173007,36.526481208988,30.7106220505645,7.80292672314682
MT,2007,R,D,8,MATHEMATICS,20.9337977430135,41.5003830364291,30.3666303262093,7.19918889434807
MT,2007,R,D,8,READING,15.4790095566096,45.6689144920992,36.7132407494811,2.13883520181
MT,2009,R,D,4,MATHEMATICS,11.615708006548,42.9229592608174,39.8038640255452,5.6574687070894
MT,2009,R,D,4,READING,27.2366419077375,38.1675848808115,27.9127479621007,6.6830252493503
MT,2009,R,D,4,SCIENCE,14.5794462566839,42.8760781610018,42.091728323229,0
MT,2009,R,D,8,MATHEMATICS,17.5168435673963,38.9029879903007,33.5373838454275,10.0427845968756
MT,2009,R,D,8,READING,16.3588854262459,45.9640818079675,35.3280512629542,2.34898150283235
MT,2009,R,D,8,SCIENCE,20.9724879530624,36.4847158276188,40.8952946639398,1.64750155537898
MT,2011,R,D,4,MATHEMATICS,13.1971799054142,41.5091607574513,39.9068583264181,5.38680101071646
MT,2011,R,D,4,READING,26.5593920644593,37.7106827637394,28.3047420554304,7.42518311637083
MT,2011,R,D,8,MATHEMATICS,17.1277297935372,37.2453515527716,34.6981612121896,10.9287574415016
MT,2011,R,D,8,READING,14.4418954390803,44.029444607006,38.4920671927545,3.03659276115919
MT,2011,R,D,8,SCIENCE,19.8932313358592,36.0364598492078,42.3017511136222,1.76855770131077
MT,2013,R,D,4,MATHEMATICS,14.1190024586833,40.8575571714154,38.3095887255382,6.71385164436316
MT,2013,R,D,4,READING,29.8312008367832,35.4511289275368,27.5669586958267,7.15071153985329
MT,2013,R,D,8,MATHEMATICS,20.0112628217239,40.3505644750524,30.7503936346695,8.88777906855427
MT,2013,R,D,8,READING,16.3263355515021,43.3693213478298,36.838899781383,3.46544331928506
MT,2015,R,D,4,MATHEMATICS,16.2551065618749,42.7960601337051,34.5309560529594,6.41787725146054
MT,2015,R,D,4,READING,27.6685350219323,35.0407226827733,29.1562324568227,8.13450983847166
MT,2015,R,D,4,SCIENCE,17.405045310184,39.9196570072611,41.9614111286443,0.713886553910551
MT,2015,R,D,8,MATHEMATICS,21.4002664015609,39.6869141950275,31.0828718441193,7.82994755929236
MT,2015,R,D,8,READING,17.6057347017266,45.525830003388,33.6662363918759,3.20219890300948
MT,2015,R,D,8,SCIENCE,22.3076993399175,36.204430350878,39.6213786051189,1.8664917040856
MT,2017,R,D,4,MATHEMATICS,17.1367879513407,41.5396405529998,35.329287607371,5.99428388828854
MT,2017,R,D,4,READING,30.3495597757521,31.9972170896518,29.6903394596103,7.96288367498584
MT,2017,R,D,8,MATHEMATICS,23.9567682487251,38.6474661085145,29.445972697795,7.94979294496543
MT,2017,R,D,8,READING,20.8036229478715,44.0882324791417,32.2568509886944,2.85129358429243
MT,2019,R,D,4,MATHEMATICS,17.5732470907007,39.8509524243522,35.5746235077475,7.00117697719956
MT,2019,R,D,4,READING,31.1736345396115,32.4721115478728,28.3287131200744,8.02554079244128
MT,2019,R,D,8,MATHEMATICS,27.0708466363703,37.263606275064,26.4634424538659,9.2021046346998
MT,2019,R,D,8,READING,24.1527308411639,41.5209120643065,31.2268190917332,3.09953800279643
MT,1994,D,R,4,READING,30.729325930811,34.3704584459572,27.7339626564004,7.16625296683135
MT,1998,R,R,4,READING,28.4608155303496,34.578687134305,28.9086481450305,8.0518491903149
MT,1998,R,R,8,READING,16.720363849693,43.1856076996405,37.2321741489824,2.86185430168416
MT,2002,R,R,4,READING,29.1828275773351,34.7516722083272,28.4520900163331,7.61341019800459
MT,2002,R,R,8,READING,15.3482867959027,47.7502201383814,35.2477202958876,1.65377276982833
MT,1990,R,R,8,MATHEMATICS,25.5461316387263,47.7221049430752,23.1706401192108,3.56112329898778
NE,1992,R,D,4,MATHEMATICS,33.3566177012726,44.8362257506991,19.8529183245353,1.95423822349312
NE,1992,R,D,4,READING,31.6334134680992,37.6174741929838,25.2398934156922,5.50921892322483
NE,1992,R,D,8,MATHEMATICS,29.7766483143512,43.9186481298363,23.3658570199151,2.93884653589739
NE,1996,R,D,4,MATHEMATICS,29.7801320727027,45.8354262786699,22.0462361895214,2.338205459106
NE,1996,R,D,8,MATHEMATICS,24.1282812878134,45.0348227503053,25.6298046414085,5.20709132047278
NE,2000,R,R,4,MATHEMATICS,34.7569433352906,41.6614888209399,21.1765412891461,2.40502655462344
NE,2000,R,R,8,MATHEMATICS,26.512438700557,43.5153574337817,25.6652033356386,4.3070005300228
NE,2003,R,R,4,MATHEMATICS,20.0744755808907,46.3107055829969,30.4104146378074,3.20440419830497
NE,2003,R,R,4,READING,33.6610646289215,34.0685442160677,24.3248263230945,7.94556483191626
NE,2003,R,R,8,MATHEMATICS,25.6344167629179,42.0633332911162,27.2260214370003,5.07622850896562
NE,2003,R,R,8,READING,22.6729167646657,42.3675308680346,32.4394416960695,2.52011067123019
NE,2005,R,R,4,MATHEMATICS,19.746991857519,44.1626907159752,31.5922065807471,4.49811084575871
NE,2005,R,R,4,READING,32.3296500039243,34.1517108584958,26.2408308875119,7.27780825006807
NE,2005,R,R,8,MATHEMATICS,25.0669694434644,40.0005303695232,28.9426959028711,5.98980428414125
NE,2005,R,R,8,READING,20.4475313296579,45.0068974271598,31.9443187434667,2.60125249971559
NE,2007,R,R,4,MATHEMATICS,19.9392653050541,42.1904988547775,33.1500005498965,4.72023529027187
NE,2007,R,R,4,READING,29.2221429698544,36.2233865455312,26.7795109023027,7.77495958231166
NE,2007,R,R,8,MATHEMATICS,25.668433864057,39.699816297716,27.0241115140974,7.60763832412954
NE,2007,R,R,8,READING,21.1785431681612,43.8285484786246,32.3265967600472,2.66631159316698
NE,2009,R,R,4,MATHEMATICS,17.8667407535486,44.1922205491646,33.8581607244667,4.08287797282008
NE,2009,R,R,4,READING,29.8769223227332,35.3584733260658,27.139073088539,7.62553126266195
NE,2009,R,R,8,MATHEMATICS,25.0939363641589,40.2704033391844,27.0389278391368,7.59673245751993
NE,2009,R,R,8,READING,19.8706436680936,45.5378533103024,32.6362528647081,1.95525015689594
NE,2011,R,R,4,MATHEMATICS,17.482669953094,43.096721729295,34.3047911521747,5.11581716543627
NE,2011,R,R,4,READING,29.8900552782782,33.8079755660088,28.1361886832319,8.16578047248106
NE,2011,R,R,8,MATHEMATICS,25.5156025131732,41.6910146020067,26.1426614737819,6.65072141103823
NE,2011,R,R,8,READING,19.2194944739722,45.9422393376017,32.375889322614,2.46237686581217
NE,2011,R,R,8,SCIENCE,27.7710509734632,34.5931088588173,36.2016470820311,1.4341930856884
NE,2013,R,R,4,MATHEMATICS,15.6416313985894,39.6935759353495,36.6773434104838,7.98744925557731
NE,2013,R,R,4,READING,29.0196221449998,33.8478143085752,28.7940996133014,8.33846393312365
NE,2013,R,R,8,MATHEMATICS,23.7571157408734,40.6875403880718,28.5646227878216,6.99072108323322
NE,2013,R,R,8,READING,19.1216062821275,44.1943008998647,33.2910949317106,3.39299788629718
NE,2015,R,R,4,MATHEMATICS,14.3071590972284,40.1381559027141,38.4971913518114,7.05749364824609
NE,2015,R,R,4,READING,26.0209150599414,34.0585690833857,30.4526255956355,9.46789026103741
NE,2015,R,R,4,SCIENCE,15.9896376589175,37.1583961725776,46.0362917720011,0.815674396503786
NE,2015,R,R,8,MATHEMATICS,22.5858314837157,39.6956683316881,29.6987326010266,8.01976758356961
NE,2015,R,R,8,READING,18.5494204387928,43.6579662502594,34.6608801050391,3.13173320590865
NE,2015,R,R,8,SCIENCE,24.701971109493,34.6345460462601,38.7759672101109,1.88751563413603
NE,2017,R,R,4,MATHEMATICS,14.5859963913732,36.7851829233884,38.8457484406866,9.7830722445518
NE,2017,R,R,4,READING,28.4263242507051,33.1427369024767,29.6592878852849,8.77165096153337
NE,2017,R,R,8,MATHEMATICS,23.7043673979311,35.4236963113868,29.6546524500645,11.2172838406175
NE,2017,R,R,8,READING,20.6852851622543,41.3452586262042,34.305591277094,3.66386493444754
NE,2019,R,R,4,MATHEMATICS,15.8737291962751,38.6413043862452,35.7242290796181,9.76073733786163
NE,2019,R,R,4,READING,31.1079655500271,32.0846065628963,28.1490164253565,8.65841146172008
NE,2019,R,R,8,MATHEMATICS,25.8468710630666,37.2859749213768,27.7793647491165,9.08778926644012
NE,2019,R,R,8,READING,25.8074821360233,40.3716983355732,30.7403662906531,3.08045323775044
NE,1994,R,D,4,READING,34.0339843070051,31.899341663592,25.8754661015439,8.19120792785898
NE,2002,R,R,4,READING,31.9603667744096,33.619948830509,26.2298314552637,8.18985293981764
NE,2002,R,R,8,READING,16.9517415565283,46.7607312834315,34.3197386165436,1.96778854349656
NE,1990,R,D,8,MATHEMATICS,31.8446624896335,43.7296570076127,21.1598772177652,3.26580328498856
NV,1996,D,D,4,MATHEMATICS,43.0501889581159,42.9203922503172,13.269497750235,0.759921041331977
NV,2000,R,R,4,MATHEMATICS,40.2937396429012,43.936404040246,14.9779862734653,0.791870043387468
NV,2000,R,R,8,MATHEMATICS,45.221294390719,36.2955618989877,16.2754797821535,2.20766392813987
NV,2003,R,R,4,MATHEMATICS,30.5133407999289,46.4167785525622,21.5813396854607,1.48854096204822
NV,2003,R,R,4,READING,48.0168397728168,31.6263368049758,16.923197876601,3.4336255456064
NV,2003,R,R,8,MATHEMATICS,41.0081187948134,38.6949583147308,17.5460307579692,2.75089213248658
NV,2003,R,R,8,READING,36.7119794621054,42.7219930453628,19.4366527509994,1.12937474153242
NV,2005,R,R,4,MATHEMATICS,28.3041155320731,45.5496115930839,23.2975233494061,2.84874952543681
NV,2005,R,R,4,READING,48.0587943959016,31.3928971459791,16.9540885168877,3.59421994123164
NV,2005,R,R,8,MATHEMATICS,39.5810572891361,39.0697024585695,18.2489892213685,3.10025103092597
NV,2005,R,R,8,READING,36.5904600931846,41.0482980424565,20.9678706410935,1.39337122326544
NV,2007,R,R,4,MATHEMATICS,26.3297422811469,43.5207228122089,27.3511877223409,2.79834718430326
NV,2007,R,R,4,READING,42.8904988493729,32.6709653806818,19.6609843725138,4.77755139743156
NV,2007,R,R,8,MATHEMATICS,39.7824372032074,37.1884132650756,19.4426240209222,3.58652551079474
NV,2007,R,R,8,READING,36.9483651598952,41.5043448175966,19.7462502035527,1.80103981895546
NV,2009,D,R,4,MATHEMATICS,21.4523447920878,46.4893812670903,28.9425455647922,3.11572837602977
NV,2009,D,R,4,READING,42.5954422010782,33.3804741655209,19.7089142452764,4.31516938812448
NV,2009,D,R,4,SCIENCE,36.4131106237515,40.2726179206353,23.1458771693821,0
NV,2009,D,R,8,MATHEMATICS,36.7693974659543,38.474161494278,20.1497642673951,4.60667677237267
NV,2009,D,R,8,READING,34.7877867479035,42.7681533117552,21.2387364974511,1.20532344289027
NV,2009,D,R,8,SCIENCE,46.4557324788489,33.3999832835689,19.5522275993801,0.592056638202044
NV,2011,D,R,4,MATHEMATICS,20.8943988658845,43.4323094336255,31.0770970379093,4.59619466258068
NV,2011,D,R,4,READING,41.6554352075594,32.8456805769025,20.6306764014728,4.86820781406529
NV,2011,D,R,8,MATHEMATICS,32.9267699707711,38.4962609049042,22.6191156410446,5.95785348328007
NV,2011,D,R,8,READING,30.5522954736893,43.112367979183,24.0163145733124,2.31902197381534
NV,2011,D,R,8,SCIENCE,43.1850650685845,33.7399376050175,22.502451151002,0.572546175395973
NV,2013,D,R,4,MATHEMATICS,20.055677649374,45.9656214536688,30.0867777058264,3.8919231911308
NV,2013,D,R,4,READING,38.5300732905332,34.1427710308626,22.1513487755194,5.17580690308482
NV,2013,D,R,8,MATHEMATICS,31.7143777697417,39.9600214354446,22.7897336550091,5.53586713980462
NV,2013,D,R,8,READING,27.512996571341,42.1476114431712,27.4552144229948,2.88417756249308
NV,2015,D,R,4,MATHEMATICS,24.0519669171296,44.0682457242556,27.772701335519,4.10708602309582
NV,2015,D,R,4,READING,39.4261990652748,31.5356688870128,22.8385899540055,6.19954209370686
NV,2015,D,R,4,SCIENCE,35.0828240873171,41.0955264946248,23.5759934543868,0
NV,2015,D,R,8,MATHEMATICS,35.307488635115,38.6219939544541,20.6025268415225,5.46799056890841
NV,2015,D,R,8,READING,29.4636255373444,43.1313413087879,25.5510146389919,1.85401851487585
NV,2015,D,R,8,SCIENCE,38.3396026438357,34.6451585878766,26.3117885892693,0.703450179018331
NV,2017,D,R,4,MATHEMATICS,27.125027923056,42.1449524946782,27.0065075470761,3.7235120351897
NV,2017,D,R,4,READING,39.1219145671297,30.3142959339066,23.511714357104,7.05207514185975
NV,2017,D,R,8,MATHEMATICS,37.541713869021,35.0141027475071,20.8486865388464,6.5954968446254
NV,2017,D,R,8,READING,28.9047443819198,42.8711204696192,26.3145252442313,1.90960990422983
NV,2019,D,D,4,MATHEMATICS,22.8816426511655,42.8152882578312,28.7395525708178,5.56351652018549
NV,2019,D,D,4,READING,35.7949220681913,33.2833766189053,24.1435935819971,6.77810773090631
NV,2019,D,D,8,MATHEMATICS,38.4953503984277,35.8074067567369,18.9850204842147,6.71222236062078
NV,2019,D,D,8,READING,31.2807448317699,40.101085663875,26.0777273106638,2.54044219369133
NV,1998,D,D,4,READING,49.3898605399299,30.6865944959042,16.3529691934804,3.5705757706856
NV,1998,D,D,8,READING,29.9544681713782,46.7879866677844,21.9104382992232,1.34710686161417
NV,2002,R,R,4,READING,46.3003689791249,32.7533555468677,17.5700011647075,3.37627430929994
NV,2002,R,R,8,READING,38.1891636281839,42.528067008335,18.1815207704251,1.10124859305605
