state,year,years_since_ald_set,pres,gov,grade,subject,ald,value
KS,2013,3,R,R,4,MATHEMATICS,BA,41.4343295526928
KS,2013,3,R,R,4,MATHEMATICS,PR,39.8690434641444
KS,2013,3,R,R,4,MATHEMATICS,AD,7.69438919258536
KS,2013,3,R,R,4,READING,BB,28.6857756728025
KS,2013,3,R,R,4,READING,BA,33.7374309455048
KS,2013,3,R,R,4,READING,PR,29.5489304402229
KS,2013,3,R,R,4,READING,AD,8.02786294146972
KS,2013,3,R,R,8,MATHEMATICS,BB,20.7646006322024
KS,2013,3,R,R,8,MATHEMATICS,BA,38.7530211597062
KS,2013,3,R,R,8,MATHEMATICS,PR,30.5743461446352
KS,2013,3,R,R,8,MATHEMATICS,AD,9.90803206345616
KS,2013,3,R,R,8,READING,BB,21.7595159476156
KS,2013,3,R,R,8,READING,BA,42.3965942573696
KS,2013,3,R,R,8,READING,PR,32.9246055401472
KS,2013,3,R,R,8,READING,AD,2.9192842548677
KS,2015,0,R,R,4,MATHEMATICS,BB,17.1218884089172
KS,2015,0,R,R,4,MATHEMATICS,BA,41.5548631718805
KS,2015,0,R,R,4,MATHEMATICS,PR,34.1951151538903
KS,2015,0,R,R,4,MATHEMATICS,AD,7.12813326531188
KS,2015,0,R,R,4,READING,BB,32.4997707429778
KS,2015,0,R,R,4,READING,BA,32.3019911210597
KS,2015,0,R,R,4,READING,PR,26.4361737425358
KS,2015,0,R,R,4,READING,AD,8.76206439342667
KS,2015,0,R,R,8,MATHEMATICS,BB,24.4512348158952
KS,2015,0,R,R,8,MATHEMATICS,BA,42.3540651434791
KS,2015,0,R,R,8,MATHEMATICS,PR,26.8350012685616
KS,2015,0,R,R,8,MATHEMATICS,AD,6.35969877206406
KS,2015,0,R,R,8,READING,BB,21.4341863117731
KS,2015,0,R,R,8,READING,BA,43.755409179964
KS,2015,0,R,R,8,READING,PR,31.8456942741864
KS,2015,0,R,R,8,READING,AD,2.96471023407647
KS,2017,2,R,R,4,MATHEMATICS,BB,17.7575167486496
KS,2017,2,R,R,4,MATHEMATICS,BA,40.4236204461767
KS,2017,2,R,R,4,MATHEMATICS,PR,34.5378573416278
KS,2017,2,R,R,4,MATHEMATICS,AD,7.28100546354597
KS,2017,2,R,R,4,READING,BB,29.8102218088931
KS,2017,2,R,R,4,READING,BA,32.9397594361864
KS,2017,2,R,R,4,READING,PR,29.1247845199564
KS,2017,2,R,R,4,READING,AD,8.12523423496407
KS,2017,2,R,R,8,MATHEMATICS,BB,26.1839879970515
KS,2017,2,R,R,8,MATHEMATICS,BA,38.4439568341445
KS,2017,2,R,R,8,MATHEMATICS,PR,25.7999983829973
KS,2017,2,R,R,8,MATHEMATICS,AD,9.5720567858068
KS,2017,2,R,R,8,READING,BB,22.3328316296268
KS,2017,2,R,R,8,READING,BA,40.9260785148664
KS,2017,2,R,R,8,READING,PR,33.0226485216851
KS,2017,2,R,R,8,READING,AD,3.71844133382167
KS,2019,4,R,D,4,MATHEMATICS,BB,20.6206511298589
KS,2019,4,R,D,4,MATHEMATICS,BA,39.0690704162374
KS,2019,4,R,D,4,MATHEMATICS,PR,32.5011319398049
KS,2019,4,R,D,4,MATHEMATICS,AD,7.80914651409876
KS,2019,4,R,D,4,READING,BB,33.617703407944
KS,2019,4,R,D,4,READING,BA,32.5645721957803
KS,2019,4,R,D,4,READING,PR,26.6693904767693
KS,2019,4,R,D,4,READING,AD,7.14833391950641
KS,2019,4,R,D,8,MATHEMATICS,BB,29.4422971636709
KS,2019,4,R,D,8,MATHEMATICS,BA,37.6750117491386
KS,2019,4,R,D,8,MATHEMATICS,PR,23.6815661330663
KS,2019,4,R,D,8,MATHEMATICS,AD,9.20112495412427
KS,2019,4,R,D,8,READING,BB,26.0030798030837
KS,2019,4,R,D,8,READING,BA,41.7017678120912
KS,2019,4,R,D,8,READING,PR,29.7670475736499
KS,2019,4,R,D,8,READING,AD,2.52810481117522
KY,2011,1,R,D,4,MATHEMATICS,BB,15.2252447784759
KY,2011,1,R,D,4,MATHEMATICS,BA,45.9281711201311
KY,2011,1,R,D,4,MATHEMATICS,PR,33.5483647961161
KY,2011,1,R,D,4,MATHEMATICS,AD,5.29821930527687
KY,2011,1,R,D,4,READING,BB,28.2582256283397
KY,2011,1,R,D,4,READING,BA,36.2826961389328
KY,2011,1,R,D,4,READING,PR,27.7351331903761
KY,2011,1,R,D,4,READING,AD,7.72394504235135
KY,2011,1,R,D,8,MATHEMATICS,BB,28.2691812173088
KY,2011,1,R,D,8,MATHEMATICS,BA,41.0807994933828
KY,2011,1,R,D,8,MATHEMATICS,PR,24.2403322714849
KY,2011,1,R,D,8,MATHEMATICS,AD,6.40968701782358
KY,2011,1,R,D,8,READING,BB,20.5436156416793
KY,2011,1,R,D,8,READING,BA,43.1560362027808
KY,2011,1,R,D,8,READING,PR,33.1120822779452
KY,2011,1,R,D,8,READING,AD,3.18826587759478
KY,2013,3,R,D,4,MATHEMATICS,BB,16.2189647661266
KY,2013,3,R,D,4,MATHEMATICS,BA,42.324395424543
KY,2013,3,R,D,4,MATHEMATICS,PR,35.1377277482458
KY,2013,3,R,D,4,MATHEMATICS,AD,6.31891206108459
KY,2013,3,R,D,4,READING,BB,28.8757376815129
KY,2013,3,R,D,4,READING,BA,34.7716398317391
KY,2013,3,R,D,4,READING,PR,27.7837714835624
KY,2013,3,R,D,4,READING,AD,8.56885100318557
KY,2013,3,R,D,8,MATHEMATICS,BB,28.7631605097508
KY,2013,3,R,D,8,MATHEMATICS,BA,41.2057791544755
KY,2013,3,R,D,8,MATHEMATICS,PR,23.9707378618668
KY,2013,3,R,D,8,MATHEMATICS,AD,6.06032247390687
KY,2013,3,R,D,8,READING,BB,20.3579692697882
KY,2013,3,R,D,8,READING,BA,41.8495871783064
KY,2013,3,R,D,8,READING,PR,32.9952936830115
KY,2013,3,R,D,8,READING,AD,4.79714986889396
KY,2015,0,R,R,4,MATHEMATICS,BB,15.9208998565991
KY,2015,0,R,R,4,MATHEMATICS,BA,43.5945462088124
KY,2015,0,R,R,4,MATHEMATICS,PR,33.4518318963393
KY,2015,0,R,R,4,MATHEMATICS,AD,7.03272203824925
KY,2015,0,R,R,4,READING,BB,25.4836270978796
KY,2015,0,R,R,4,READING,BA,34.0858839968936
KY,2015,0,R,R,4,READING,PR,30.3667709442921
KY,2015,0,R,R,4,READING,AD,10.0637179609346
KY,2015,0,R,R,8,MATHEMATICS,BB,32.3504589254547
KY,2015,0,R,R,8,MATHEMATICS,BA,39.9957346779024
KY,2015,0,R,R,8,MATHEMATICS,PR,22.1592444235275
KY,2015,0,R,R,8,MATHEMATICS,AD,5.49456197311539
KY,2015,0,R,R,8,READING,BB,22.0942933376369
KY,2015,0,R,R,8,READING,BA,41.7594026115715
KY,2015,0,R,R,8,READING,PR,32.0097851734668
KY,2015,0,R,R,8,READING,AD,4.13651887732481
KY,2017,2,R,R,4,MATHEMATICS,BB,19.911084586761
KY,2017,2,R,R,4,MATHEMATICS,BA,40.3100277171011
KY,2017,2,R,R,4,MATHEMATICS,PR,33.2707363903001
KY,2017,2,R,R,4,MATHEMATICS,AD,6.50815130583776
KY,2017,2,R,R,4,READING,BB,30.3871893139823
KY,2017,2,R,R,4,READING,BA,32.0644256061348
KY,2017,2,R,R,4,READING,PR,27.6199264131866
KY,2017,2,R,R,4,READING,AD,9.92845866669637
KY,2017,2,R,R,8,MATHEMATICS,BB,34.601283865631
KY,2017,2,R,R,8,MATHEMATICS,BA,36.5045904703011
KY,2017,2,R,R,8,MATHEMATICS,PR,21.8055612282376
KY,2017,2,R,R,8,MATHEMATICS,AD,7.08856443583038
KY,2017,2,R,R,8,READING,BB,25.1974366647049
KY,2017,2,R,R,8,READING,BA,40.5905895727137
KY,2017,2,R,R,8,READING,PR,30.366457413874
KY,2017,2,R,R,8,READING,AD,3.8455163487074
KY,2019,4,R,D,4,MATHEMATICS,BB,19.3149628434442
KY,2019,4,R,D,4,MATHEMATICS,BA,40.7601506150326
KY,2019,4,R,D,4,MATHEMATICS,PR,32.7156561067716
KY,2019,4,R,D,4,MATHEMATICS,AD,7.20923043475166
KY,2019,4,R,D,4,READING,BB,33.2090824982602
KY,2019,4,R,D,4,READING,BA,31.7124469776881
KY,2019,4,R,D,4,READING,PR,26.3966987812355
KY,2019,4,R,D,4,READING,AD,8.68177174281623
KY,2019,4,R,D,8,MATHEMATICS,BB,32.6917395582649
KY,2019,4,R,D,8,MATHEMATICS,BA,38.2937201187861
KY,2019,4,R,D,8,MATHEMATICS,PR,22.1184789079384
KY,2019,4,R,D,8,MATHEMATICS,AD,6.89606141501054
KY,2019,4,R,D,8,READING,BB,27.4193925781888
KY,2019,4,R,D,8,READING,BA,39.1458722407358
KY,2019,4,R,D,8,READING,PR,29.3540711241527
KY,2019,4,R,D,8,READING,AD,4.08066405692267
LA,2011,1,R,R,4,MATHEMATICS,BB,26.877716243586
LA,2011,1,R,R,4,MATHEMATICS,BA,47.2655632676587
LA,2011,1,R,R,4,MATHEMATICS,PR,23.5941749373344
LA,2011,1,R,R,4,MATHEMATICS,AD,2.26254555142098
LA,2011,1,R,R,4,READING,BB,44.5440234267058
LA,2011,1,R,R,4,READING,BA,32.87170808981
LA,2011,1,R,R,4,READING,PR,18.6973337230655
LA,2011,1,R,R,4,READING,AD,3.88693476041872
LA,2011,1,R,R,8,MATHEMATICS,BB,36.7178656549253
LA,2011,1,R,R,8,MATHEMATICS,BA,40.9956718490312
LA,2011,1,R,R,8,MATHEMATICS,PR,19.3892920902548
LA,2011,1,R,R,8,MATHEMATICS,AD,2.89717040578864
LA,2011,1,R,R,8,READING,BB,34.4327330758768
LA,2011,1,R,R,8,READING,BA,43.3187152577962
LA,2011,1,R,R,8,READING,PR,20.792790796807
LA,2011,1,R,R,8,READING,AD,1.45576086952
LA,2013,3,R,R,4,MATHEMATICS,BB,25.3884280838687
LA,2013,3,R,R,4,MATHEMATICS,BA,48.2784181910562
LA,2013,3,R,R,4,MATHEMATICS,PR,23.7070689911313
LA,2013,3,R,R,4,MATHEMATICS,AD,2.62608473394381
LA,2013,3,R,R,4,READING,BB,43.6056028669397
LA,2013,3,R,R,4,READING,BA,33.4026945592816
LA,2013,3,R,R,4,READING,PR,19.2101035929983
LA,2013,3,R,R,4,READING,AD,3.78159898078043
LA,2013,3,R,R,8,MATHEMATICS,BB,36.3719088886782
LA,2013,3,R,R,8,MATHEMATICS,BA,42.7981245181243
LA,2013,3,R,R,8,MATHEMATICS,PR,17.551931480475
LA,2013,3,R,R,8,MATHEMATICS,AD,3.2780351127224
LA,2013,3,R,R,8,READING,BB,32.4330100667349
LA,2013,3,R,R,8,READING,BA,43.659959643037
LA,2013,3,R,R,8,READING,PR,21.9723426100266
LA,2013,3,R,R,8,READING,AD,1.93468768020145
LA,2015,0,R,R,4,MATHEMATICS,BB,22.4783361836554
LA,2015,0,R,R,4,MATHEMATICS,BA,47.8828918312394
LA,2015,0,R,R,4,MATHEMATICS,PR,26.1377995607855
LA,2015,0,R,R,4,MATHEMATICS,AD,3.50097242431962
LA,2015,0,R,R,4,READING,BB,36.8803664271082
LA,2015,0,R,R,4,READING,BA,34.5760385974054
LA,2015,0,R,R,4,READING,PR,22.7506318559338
LA,2015,0,R,R,4,READING,AD,5.79296311955259
LA,2015,0,R,R,8,MATHEMATICS,BB,43.2916945306179
LA,2015,0,R,R,8,MATHEMATICS,BA,38.812694432585
LA,2015,0,R,R,8,MATHEMATICS,PR,15.2621306186643
LA,2015,0,R,R,8,MATHEMATICS,AD,2.6334804181328
LA,2015,0,R,R,8,READING,BB,33.9756270063864
LA,2015,0,R,R,8,READING,BA,42.7120181884773
LA,2015,0,R,R,8,READING,PR,21.7291372844255
LA,2015,0,R,R,8,READING,AD,1.58321752071075
LA,2017,2,R,D,4,MATHEMATICS,BB,29.3751373159753
LA,2017,2,R,D,4,MATHEMATICS,BA,43.8574570679829
LA,2017,2,R,D,4,MATHEMATICS,PR,23.9428494821941
LA,2017,2,R,D,4,MATHEMATICS,AD,2.82455613384769
LA,2017,2,R,D,4,READING,BB,44.095700640459
LA,2017,2,R,D,4,READING,BA,29.447500226352
LA,2017,2,R,D,4,READING,PR,20.6579675709303
LA,2017,2,R,D,4,READING,AD,5.79883156225871
LA,2017,2,R,D,8,MATHEMATICS,BB,45.8010330767506
LA,2017,2,R,D,8,MATHEMATICS,BA,35.4135306320511
LA,2017,2,R,D,8,MATHEMATICS,PR,15.6997388953723
LA,2017,2,R,D,8,MATHEMATICS,AD,3.08569739582601
LA,2017,2,R,D,8,READING,BB,32.8027272531971
LA,2017,2,R,D,8,READING,BA,42.261198633397
LA,2017,2,R,D,8,READING,PR,22.9546528794423
LA,2017,2,R,D,8,READING,AD,1.98142123396364
LA,2019,4,R,D,4,MATHEMATICS,BB,26.5837932721834
LA,2019,4,R,D,4,MATHEMATICS,BA,44.649588712835
LA,2019,4,R,D,4,MATHEMATICS,PR,25.4636296857501
LA,2019,4,R,D,4,MATHEMATICS,AD,3.30298832923155
LA,2019,4,R,D,4,READING,BB,45.3161625071198
LA,2019,4,R,D,4,READING,BA,28.9595387366391
LA,2019,4,R,D,4,READING,PR,19.8303478345014
LA,2019,4,R,D,4,READING,AD,5.89395092173982
LA,2019,4,R,D,8,MATHEMATICS,BB,39.2429668265336
LA,2019,4,R,D,8,MATHEMATICS,BA,37.682862984686
LA,2019,4,R,D,8,MATHEMATICS,PR,18.6911563638316
LA,2019,4,R,D,8,MATHEMATICS,AD,4.38301382494875
LA,2019,4,R,D,8,READING,BB,32.4935558040903
LA,2019,4,R,D,8,READING,BA,40.3141540853162
LA,2019,4,R,D,8,READING,PR,24.7716908930275
LA,2019,4,R,D,8,READING,AD,2.42059921756599
ME,2011,1,D,R,4,MATHEMATICS,BB,13.2592091852131
ME,2011,1,D,R,4,MATHEMATICS,BA,41.7473394106929
ME,2011,1,D,R,4,MATHEMATICS,PR,37.7607311291284
ME,2011,1,D,R,4,MATHEMATICS,AD,7.23272027496553
ME,2011,1,D,R,4,READING,BB,30.2623585384698
ME,2011,1,D,R,4,READING,BA,37.3403883066056
ME,2011,1,D,R,4,READING,PR,25.9211704612422
ME,2011,1,D,R,4,READING,AD,6.47608269368244
ME,2011,1,D,R,8,MATHEMATICS,BB,21.6313912149703
ME,2011,1,D,R,8,MATHEMATICS,BA,39.5309252357518
ME,2011,1,D,R,8,MATHEMATICS,PR,28.5777568157043
ME,2011,1,D,R,8,MATHEMATICS,AD,10.2599267335737
ME,2011,1,D,R,8,READING,BB,19.8390790586975
ME,2011,1,D,R,8,READING,BA,41.6429223900488
ME,2011,1,D,R,8,READING,PR,34.2634940621749
ME,2011,1,D,R,8,READING,AD,4.25450448907879
ME,2013,3,D,R,4,MATHEMATICS,BB,12.4687493486221
ME,2013,3,D,R,4,MATHEMATICS,BA,40.0432641043851
ME,2013,3,D,R,4,MATHEMATICS,PR,38.9245930116719
ME,2013,3,D,R,4,MATHEMATICS,AD,8.56339353532095
ME,2013,3,D,R,4,READING,BB,28.5056213920739
ME,2013,3,D,R,4,READING,BA,34.6061724708848
ME,2013,3,D,R,4,READING,PR,28.0882134337031
ME,2013,3,D,R,4,READING,AD,8.79999270333819
ME,2013,3,D,R,8,MATHEMATICS,BB,21.6348311176099
ME,2013,3,D,R,8,MATHEMATICS,BA,38.8463806776886
ME,2013,3,D,R,8,MATHEMATICS,PR,29.7401974297355
ME,2013,3,D,R,8,MATHEMATICS,AD,9.778590774966
ME,2013,3,D,R,8,READING,BB,21.069153560056
ME,2013,3,D,R,8,READING,BA,40.6998978689153
ME,2013,3,D,R,8,READING,PR,33.8697499109986
ME,2013,3,D,R,8,READING,AD,4.36119866003015
ME,2015,0,D,R,4,MATHEMATICS,BB,15.1874556977009
ME,2015,0,D,R,4,MATHEMATICS,BA,43.7048187214457
ME,2015,0,D,R,4,MATHEMATICS,PR,33.6461057162148
ME,2015,0,D,R,4,MATHEMATICS,AD,7.4616198646386
ME,2015,0,D,R,4,READING,BB,28.8855746165992
ME,2015,0,D,R,4,READING,BA,35.5286555254553
ME,2015,0,D,R,4,READING,PR,27.6093107773979
ME,2015,0,D,R,4,READING,AD,7.97645908054757
ME,2015,0,D,R,8,MATHEMATICS,BB,24.1944179498869
ME,2015,0,D,R,8,MATHEMATICS,BA,40.4435523731884
ME,2015,0,D,R,8,MATHEMATICS,PR,27.4737745048548
ME,2015,0,D,R,8,MATHEMATICS,AD,7.88825517206986
ME,2015,0,D,R,8,READING,BB,18.8596744750102
ME,2015,0,D,R,8,READING,BA,45.5856579084531
ME,2015,0,D,R,8,READING,PR,33.3779492439843
ME,2015,0,D,R,8,READING,AD,2.17671837255243
ME,2017,2,D,R,4,MATHEMATICS,BB,18.6340274767649
ME,2017,2,D,R,4,MATHEMATICS,BA,41.1254375539156
ME,2017,2,D,R,4,MATHEMATICS,PR,33.3795292634721
ME,2017,2,D,R,4,MATHEMATICS,AD,6.86100570584742
ME,2017,2,D,R,4,READING,BB,32.868095112256
ME,2017,2,D,R,4,READING,BA,30.7608575193258
ME,2017,2,D,R,4,READING,PR,27.2347258420372
ME,2017,2,D,R,4,READING,AD,9.13632152638105
ME,2017,2,D,R,8,MATHEMATICS,BB,28.1822163507699
ME,2017,2,D,R,8,MATHEMATICS,BA,35.8266552470355
ME,2017,2,D,R,8,MATHEMATICS,PR,26.0481504483259
ME,2017,2,D,R,8,MATHEMATICS,AD,9.94297795386882
ME,2017,2,D,R,8,READING,BB,21.3956590174097
ME,2017,2,D,R,8,READING,BA,39.556911172661
ME,2017,2,D,R,8,READING,PR,34.3049103711227
ME,2017,2,D,R,8,READING,AD,4.74251943880662
ME,2019,4,D,D,4,MATHEMATICS,BB,18.5525342115974
ME,2019,4,D,D,4,MATHEMATICS,BA,39.681805003428
ME,2019,4,D,D,4,MATHEMATICS,PR,33.6561671171442
ME,2019,4,D,D,4,MATHEMATICS,AD,8.10949366783048
ME,2019,4,D,D,4,READING,BB,32.7857934319677
ME,2019,4,D,D,4,READING,BA,31.2012855218211
ME,2019,4,D,D,4,READING,PR,26.8259152016838
ME,2019,4,D,D,4,READING,AD,9.18700584452744
ME,2019,4,D,D,8,MATHEMATICS,BB,28.9080863482108
ME,2019,4,D,D,8,MATHEMATICS,BA,37.4890083939832
ME,2019,4,D,D,8,MATHEMATICS,PR,24.5220496383131
ME,2019,4,D,D,8,MATHEMATICS,AD,9.0808556194929
ME,2019,4,D,D,8,READING,BB,24.9319867510667
ME,2019,4,D,D,8,READING,BA,39.514839064106
ME,2019,4,D,D,8,READING,PR,31.5568916493924
ME,2019,4,D,D,8,READING,AD,3.99628253543485
MD,2011,1,D,D,4,MATHEMATICS,BB,13.7876818665379
MD,2011,1,D,D,4,MATHEMATICS,BA,38.5895683870305
MD,2011,1,D,D,4,MATHEMATICS,PR,35.122380838723
MD,2011,1,D,D,4,MATHEMATICS,AD,12.5003689077086
MD,2011,1,D,D,4,READING,BB,25.0038633322278
MD,2011,1,D,D,4,READING,BA,31.9579533519407
MD,2011,1,D,D,4,READING,PR,29.4539360198663
MD,2011,1,D,D,4,READING,AD,13.5842472959652
MD,2011,1,D,D,8,MATHEMATICS,BB,25.6585537288069
MD,2011,1,D,D,8,MATHEMATICS,BA,33.9202732343449
MD,2011,1,D,D,8,MATHEMATICS,PR,28.5506632032267
MD,2011,1,D,D,8,MATHEMATICS,AD,11.8705098336214
MD,2011,1,D,D,8,READING,BB,20.0355874200004
MD,2011,1,D,D,8,READING,BA,40.0351352972401
MD,2011,1,D,D,8,READING,PR,34.2868831038734
MD,2011,1,D,D,8,READING,AD,5.64239417888604
MD,2013,3,D,D,4,MATHEMATICS,BB,17.7035333956149
MD,2013,3,D,D,4,MATHEMATICS,BA,35.7892241631272
MD,2013,3,D,D,4,MATHEMATICS,PR,33.1491009496565
MD,2013,3,D,D,4,MATHEMATICS,AD,13.3581414916014
MD,2013,3,D,D,4,READING,BB,23.4279817961649
MD,2013,3,D,D,4,READING,BA,31.8229557416991
MD,2013,3,D,D,4,READING,PR,30.3159618406821
MD,2013,3,D,D,4,READING,AD,14.4331006214539
MD,2013,3,D,D,8,MATHEMATICS,BB,26.040684713734
MD,2013,3,D,D,8,MATHEMATICS,BA,36.5278844211055
MD,2013,3,D,D,8,MATHEMATICS,PR,25.8278346742003
MD,2013,3,D,D,8,MATHEMATICS,AD,11.6035961909602
MD,2013,3,D,D,8,READING,BB,17.7068283804296
MD,2013,3,D,D,8,READING,BA,40.0820321438821
MD,2013,3,D,D,8,READING,PR,35.574401164825
MD,2013,3,D,D,8,READING,AD,6.63673831086334
MD,2015,0,D,R,4,MATHEMATICS,BB,21.0637896902489
MD,2015,0,D,R,4,MATHEMATICS,BA,38.7825469628025
MD,2015,0,D,R,4,MATHEMATICS,PR,32.2936577382564
MD,2015,0,D,R,4,MATHEMATICS,AD,7.86000560869218
MD,2015,0,D,R,4,READING,BB,32.4116088743458
MD,2015,0,D,R,4,READING,BA,31.0557538501188
MD,2015,0,D,R,4,READING,PR,27.0317820587113
MD,2015,0,D,R,4,READING,AD,9.50085521682407
MD,2015,0,D,R,8,MATHEMATICS,BB,29.3011395623879
MD,2015,0,D,R,8,MATHEMATICS,BA,36.0098501510171
MD,2015,0,D,R,8,MATHEMATICS,PR,24.8211409877681
MD,2015,0,D,R,8,MATHEMATICS,AD,9.86786929882683
MD,2015,0,D,R,8,READING,BB,23.7793168075506
MD,2015,0,D,R,8,READING,BA,38.8512226288723
MD,2015,0,D,R,8,READING,PR,32.1019813207525
MD,2015,0,D,R,8,READING,AD,5.26747924282465
MD,2017,2,D,R,4,MATHEMATICS,BB,21.8282679950192
MD,2017,2,D,R,4,MATHEMATICS,BA,35.8318274243034
MD,2017,2,D,R,4,MATHEMATICS,PR,31.2856891434073
MD,2017,2,D,R,4,MATHEMATICS,AD,11.0542154372701
MD,2017,2,D,R,4,READING,BB,31.0774412344846
MD,2017,2,D,R,4,READING,BA,28.7558113836479
MD,2017,2,D,R,4,READING,PR,28.0493464254441
MD,2017,2,D,R,4,READING,AD,12.1174009564233
MD,2017,2,D,R,8,MATHEMATICS,BB,33.6748097457393
MD,2017,2,D,R,8,MATHEMATICS,BA,33.7043677439836
MD,2017,2,D,R,8,MATHEMATICS,PR,21.8999805390525
MD,2017,2,D,R,8,MATHEMATICS,AD,10.7208419712245
MD,2017,2,D,R,8,READING,BB,25.6658827401772
MD,2017,2,D,R,8,READING,BA,36.7468042777089
MD,2017,2,D,R,8,READING,PR,31.0161094599357
MD,2017,2,D,R,8,READING,AD,6.57120352217815
MD,2019,4,D,R,4,MATHEMATICS,BB,24.2220697504839
MD,2019,4,D,R,4,MATHEMATICS,BA,36.66341282101
MD,2019,4,D,R,4,MATHEMATICS,PR,28.1237976161012
MD,2019,4,D,R,4,MATHEMATICS,AD,10.9907198124049
MD,2019,4,D,R,4,READING,BB,35.7840446769916
MD,2019,4,D,R,4,READING,BA,29.1293269789973
MD,2019,4,D,R,4,READING,PR,24.0364302549407
MD,2019,4,D,R,4,READING,AD,11.0501980890704
MD,2019,4,D,R,8,MATHEMATICS,BB,34.9761461405607
MD,2019,4,D,R,8,MATHEMATICS,BA,32.429315146024
MD,2019,4,D,R,8,MATHEMATICS,PR,20.7886616368971
MD,2019,4,D,R,8,MATHEMATICS,AD,11.8058770765182
MD,2019,4,D,R,8,READING,BB,27.1678888420387
MD,2019,4,D,R,8,READING,BA,36.8402021658404
MD,2019,4,D,R,8,READING,PR,30.7937078674062
MD,2019,4,D,R,8,READING,AD,5.19820112471459
MA,2011,1,D,D,4,MATHEMATICS,BB,7.45413413916632
MA,2011,1,D,D,4,MATHEMATICS,BA,34.0978815095176
MA,2011,1,D,D,4,MATHEMATICS,PR,44.9789686350829
MA,2011,1,D,D,4,MATHEMATICS,AD,13.4690157162331
MA,2011,1,D,D,4,READING,BB,17.2065900208976
MA,2011,1,D,D,4,READING,BA,32.3863252117237
MA,2011,1,D,D,4,READING,PR,34.8902523125882
MA,2011,1,D,D,4,READING,AD,15.5168324547905
MA,2011,1,D,D,8,MATHEMATICS,BB,14.4538672347943
MA,2011,1,D,D,8,MATHEMATICS,BA,34.3129176269414
MA,2011,1,D,D,8,MATHEMATICS,PR,35.8970160581125
MA,2011,1,D,D,8,MATHEMATICS,AD,15.3361990801518
MA,2011,1,D,D,8,READING,BB,15.5998048983748
MA,2011,1,D,D,8,READING,BA,38.2664541029901
MA,2011,1,D,D,8,READING,PR,39.7603761145864
MA,2011,1,D,D,8,READING,AD,6.37336488404875
MA,2013,3,D,D,4,MATHEMATICS,BB,9.83793655819762
MA,2013,3,D,D,4,MATHEMATICS,BA,31.8103686549495
MA,2013,3,D,D,4,MATHEMATICS,PR,42.7935881703576
MA,2013,3,D,D,4,MATHEMATICS,AD,15.5581066164953
MA,2013,3,D,D,4,READING,BB,21.212915060097
MA,2013,3,D,D,4,READING,BA,31.312865926544
MA,2013,3,D,D,4,READING,PR,33.7622633732412
MA,2013,3,D,D,4,READING,AD,13.7119556401178
MA,2013,3,D,D,8,MATHEMATICS,BB,14.3537540577438
MA,2013,3,D,D,8,MATHEMATICS,BA,31.0173710597901
MA,2013,3,D,D,8,MATHEMATICS,PR,36.3990094367141
MA,2013,3,D,D,8,MATHEMATICS,AD,18.229865445752
MA,2013,3,D,D,8,READING,BB,15.6893552010571
MA,2013,3,D,D,8,READING,BA,36.1501162730267
MA,2013,3,D,D,8,READING,PR,40.3368043902885
MA,2013,3,D,D,8,READING,AD,7.82372413562767
MA,2015,0,D,R,4,MATHEMATICS,BB,10.3968545351007
MA,2015,0,D,R,4,MATHEMATICS,BA,35.6632814900481
MA,2015,0,D,R,4,MATHEMATICS,PR,40.8400373306351
MA,2015,0,D,R,4,MATHEMATICS,AD,13.099826644216
MA,2015,0,D,R,4,READING,BB,18.2494820590507
MA,2015,0,D,R,4,READING,BA,32.0184674899709
MA,2015,0,D,R,4,READING,PR,35.3463872946202
MA,2015,0,D,R,4,READING,AD,14.3856631563581
MA,2015,0,D,R,8,MATHEMATICS,BB,19.1268774635769
MA,2015,0,D,R,8,MATHEMATICS,BA,30.0810976768931
MA,2015,0,D,R,8,MATHEMATICS,PR,32.6276064458754
MA,2015,0,D,R,8,MATHEMATICS,AD,18.1644184136547
MA,2015,0,D,R,8,READING,BB,17.0801306700664
MA,2015,0,D,R,8,READING,BA,37.2328320256146
MA,2015,0,D,R,8,READING,PR,39.4789528577463
MA,2015,0,D,R,8,READING,AD,6.20808444657273
MA,2017,2,D,R,4,MATHEMATICS,BB,12.8932006428482
MA,2017,2,D,R,4,MATHEMATICS,BA,34.1962066458306
MA,2017,2,D,R,4,MATHEMATICS,PR,39.6261171940228
MA,2017,2,D,R,4,MATHEMATICS,AD,13.2844755172984
MA,2017,2,D,R,4,READING,BB,20.2957214228672
MA,2017,2,D,R,4,READING,BA,28.8821779553879
MA,2017,2,D,R,4,READING,PR,33.877584155607
MA,2017,2,D,R,4,READING,AD,16.9445164661379
MA,2017,2,D,R,8,MATHEMATICS,BB,18.9476939246001
MA,2017,2,D,R,8,MATHEMATICS,BA,31.3592386288177
MA,2017,2,D,R,8,MATHEMATICS,PR,31.5584064136014
MA,2017,2,D,R,8,MATHEMATICS,AD,18.1346610329808
MA,2017,2,D,R,8,READING,BB,15.0659582500112
MA,2017,2,D,R,8,READING,BA,35.6098357079416
MA,2017,2,D,R,8,READING,PR,40.7075988132349
MA,2017,2,D,R,8,READING,AD,8.61660722881229
MA,2019,4,D,R,4,MATHEMATICS,BB,14.8220855952276
MA,2019,4,D,R,4,MATHEMATICS,BA,34.9839177233468
MA,2019,4,D,R,4,MATHEMATICS,PR,36.8166474864239
MA,2019,4,D,R,4,MATHEMATICS,AD,13.3773491950017
