state,year,pres,gov,grade,subject,ald,value
VT,2007,D,R,8,MATHEMATICS,AD,10.3086861574463
VT,2007,D,R,8,READING,BB,15.6356074531085
VT,2007,D,R,8,READING,BA,42.2738374576339
VT,2007,D,R,8,READING,PR,38.402310606797
VT,2007,D,R,8,READING,AD,3.68824448246059
VT,2009,D,R,4,MATHEMATICS,BB,11.2641120119333
VT,2009,D,R,4,MATHEMATICS,BA,38.035998148881
VT,2009,D,R,4,MATHEMATICS,PR,41.3327073284119
VT,2009,D,R,4,MATHEMATICS,AD,9.36718251077386
VT,2009,D,R,4,READING,BB,25.0259531032225
VT,2009,D,R,4,READING,BA,33.6021304097599
VT,2009,D,R,4,READING,PR,29.6762542757105
VT,2009,D,R,4,READING,AD,11.6956622113072
VT,2009,D,R,8,MATHEMATICS,BB,18.8694315142042
VT,2009,D,R,8,MATHEMATICS,BA,37.6403342152146
VT,2009,D,R,8,MATHEMATICS,PR,30.7089254813318
VT,2009,D,R,8,MATHEMATICS,AD,12.7813087892494
VT,2009,D,R,8,READING,BB,16.4305145675644
VT,2009,D,R,8,READING,BA,42.6161421821792
VT,2009,D,R,8,READING,PR,37.4930041646889
VT,2009,D,R,8,READING,AD,3.46033908556759
VT,2011,D,D,4,MATHEMATICS,BB,11.3578244659732
VT,2011,D,D,4,MATHEMATICS,BA,39.4981490084409
VT,2011,D,D,4,MATHEMATICS,PR,41.2728878010519
VT,2011,D,D,4,MATHEMATICS,AD,7.87113872453392
VT,2011,D,D,4,READING,BB,26.6002574543965
VT,2011,D,D,4,READING,BA,32.106710233899
VT,2011,D,D,4,READING,PR,30.3620808952379
VT,2011,D,D,4,READING,AD,10.9309514164666
VT,2011,D,D,8,MATHEMATICS,BB,18.3428356519835
VT,2011,D,D,8,MATHEMATICS,BA,35.6600795995859
VT,2011,D,D,8,MATHEMATICS,PR,32.8251365637132
VT,2011,D,D,8,MATHEMATICS,AD,13.1719481847175
VT,2011,D,D,8,READING,BB,17.5584575275301
VT,2011,D,D,8,READING,BA,38.0701895771515
VT,2011,D,D,8,READING,PR,38.5145419017981
VT,2011,D,D,8,READING,AD,5.85681099352036
VT,2011,D,D,8,SCIENCE,BB,20.3380664753793
VT,2011,D,D,8,SCIENCE,BA,36.6504974612101
VT,2011,D,D,8,SCIENCE,PR,41.1560074493557
VT,2011,D,D,8,SCIENCE,AD,1.85542861405498
VT,2013,D,D,4,MATHEMATICS,BB,12.6489790917343
VT,2013,D,D,4,MATHEMATICS,BA,35.8494419199542
VT,2013,D,D,4,MATHEMATICS,PR,40.6502356747639
VT,2013,D,D,4,MATHEMATICS,AD,10.8513433135476
VT,2013,D,D,4,READING,BB,25.2611532026109
VT,2013,D,D,4,READING,BA,32.5982645509877
VT,2013,D,D,4,READING,PR,30.1523594080559
VT,2013,D,D,4,READING,AD,11.9882228383454
VT,2013,D,D,8,MATHEMATICS,BB,16.4703121198106
VT,2013,D,D,8,MATHEMATICS,BA,36.6660784863361
VT,2013,D,D,8,MATHEMATICS,PR,32.6309329177066
VT,2013,D,D,8,MATHEMATICS,AD,14.2326764761466
VT,2013,D,D,8,READING,BB,16.3169364609823
VT,2013,D,D,8,READING,BA,38.9043960361194
VT,2013,D,D,8,READING,PR,39.0909824808632
VT,2013,D,D,8,READING,AD,5.68768502203511
VT,2015,D,D,4,MATHEMATICS,BB,15.3540307507319
VT,2015,D,D,4,MATHEMATICS,BA,41.4528789404544
VT,2015,D,D,4,MATHEMATICS,PR,34.5062090069404
VT,2015,D,D,4,MATHEMATICS,AD,8.68688130187337
VT,2015,D,D,4,READING,BB,23.9977980758713
VT,2015,D,D,4,READING,BA,31.3034620970603
VT,2015,D,D,4,READING,PR,32.2525531491407
VT,2015,D,D,4,READING,AD,12.4461866779276
VT,2015,D,D,4,SCIENCE,BB,14.8613046113301
VT,2015,D,D,4,SCIENCE,BA,37.0872765431722
VT,2015,D,D,4,SCIENCE,PR,46.8597967066142
VT,2015,D,D,4,SCIENCE,AD,1.19162213888351
VT,2015,D,D,8,MATHEMATICS,BB,21.4040757469923
VT,2015,D,D,8,MATHEMATICS,BA,36.5089283702706
VT,2015,D,D,8,MATHEMATICS,PR,30.6840230274252
VT,2015,D,D,8,MATHEMATICS,AD,11.4029728553119
VT,2015,D,D,8,READING,BB,16.7190671232762
VT,2015,D,D,8,READING,BA,39.4590243995308
VT,2015,D,D,8,READING,PR,38.2304855757659
VT,2015,D,D,8,READING,AD,5.59142290142706
VT,2015,D,D,8,SCIENCE,BB,20.6125224467408
VT,2015,D,D,8,SCIENCE,BA,35.5475891813082
VT,2015,D,D,8,SCIENCE,PR,41.7268401080877
VT,2015,D,D,8,SCIENCE,AD,2.1130482638633
VT,2017,D,R,4,MATHEMATICS,BB,19.0527804097711
VT,2017,D,R,4,MATHEMATICS,BA,38.7388604495543
VT,2017,D,R,4,MATHEMATICS,PR,33.5126687913307
VT,2017,D,R,4,MATHEMATICS,AD,8.69569034934377
VT,2017,D,R,4,READING,BB,27.490407748088
VT,2017,D,R,4,READING,BA,29.5796445868272
VT,2017,D,R,4,READING,PR,31.3243874498105
VT,2017,D,R,4,READING,AD,11.6055602152743
VT,2017,D,R,8,MATHEMATICS,BB,23.5185282369446
VT,2017,D,R,8,MATHEMATICS,BA,37.1159059145535
VT,2017,D,R,8,MATHEMATICS,PR,29.3709048059826
VT,2017,D,R,8,MATHEMATICS,AD,9.99466104251936
VT,2017,D,R,8,READING,BB,18.234374127423
VT,2017,D,R,8,READING,BA,36.9937642960816
VT,2017,D,R,8,READING,PR,38.5847007523313
VT,2017,D,R,8,READING,AD,6.18716082416407
VT,2019,D,R,4,MATHEMATICS,BB,18.970587953765
VT,2019,D,R,4,MATHEMATICS,BA,42.2337420535616
VT,2019,D,R,4,MATHEMATICS,PR,31.9276382659418
VT,2019,D,R,4,MATHEMATICS,AD,6.86803172673167
VT,2019,D,R,4,READING,BB,31.5114350538859
VT,2019,D,R,4,READING,BA,31.3534619558121
VT,2019,D,R,4,READING,PR,27.6957799625612
VT,2019,D,R,4,READING,AD,9.43932302774076
VT,2019,D,R,8,MATHEMATICS,BB,25.3542138343534
VT,2019,D,R,8,MATHEMATICS,BA,36.3175092166385
VT,2019,D,R,8,MATHEMATICS,PR,27.3522315242751
VT,2019,D,R,8,MATHEMATICS,AD,10.976045424733
VT,2019,D,R,8,READING,BB,23.1860643317698
VT,2019,D,R,8,READING,BA,36.5870407131324
VT,2019,D,R,8,READING,PR,34.9657290802384
VT,2019,D,R,8,READING,AD,5.26116587485934
VT,2002,D,D,4,READING,BB,26.7674343923359
VT,2002,D,D,4,READING,BA,34.2783275542349
VT,2002,D,D,4,READING,PR,29.5837512749456
VT,2002,D,D,4,READING,AD,9.37048677848357
VT,2002,D,D,8,READING,BB,17.5463664500354
VT,2002,D,D,8,READING,BA,42.4994345150543
VT,2002,D,D,8,READING,PR,35.9541937325037
VT,2002,D,D,8,READING,AD,4.00000530240658
VA,1992,R,D,4,MATHEMATICS,BB,41.4388432993827
VA,1992,R,D,4,MATHEMATICS,BA,39.7393858029525
VA,1992,R,D,4,MATHEMATICS,PR,16.5279784865973
VA,1992,R,D,4,MATHEMATICS,AD,2.2937924110674
VA,1992,R,D,4,READING,BB,33.3014326088297
VA,1992,R,D,4,READING,BA,35.3167942713395
VA,1992,R,D,4,READING,PR,25.1272426385521
VA,1992,R,D,4,READING,AD,6.25453048127871
VA,1992,R,D,8,MATHEMATICS,BB,43.2523775866718
VA,1992,R,D,8,MATHEMATICS,BA,37.5701166977638
VA,1992,R,D,8,MATHEMATICS,PR,16.472648073185
VA,1992,R,D,8,MATHEMATICS,AD,2.70485764237945
VA,1996,R,R,4,MATHEMATICS,BB,38.1220885462129
VA,1996,R,R,4,MATHEMATICS,BA,42.580999306316
VA,1996,R,R,4,MATHEMATICS,PR,17.4451466217431
VA,1996,R,R,4,MATHEMATICS,AD,1.85176552572793
VA,1996,R,R,8,MATHEMATICS,BB,41.5199996118006
VA,1996,R,R,8,MATHEMATICS,BA,37.352522302539
VA,1996,R,R,8,MATHEMATICS,PR,18.1120941547277
VA,1996,R,R,8,MATHEMATICS,AD,3.01538393093263
VA,2000,R,R,4,MATHEMATICS,BB,28.506541889114
VA,2000,R,R,4,MATHEMATICS,BA,47.4088172616139
VA,2000,R,R,4,MATHEMATICS,PR,21.7301492551218
VA,2000,R,R,4,MATHEMATICS,AD,2.35449159415036
VA,2000,R,R,8,MATHEMATICS,BB,35.0381875086063
VA,2000,R,R,8,MATHEMATICS,BA,39.9503999956388
VA,2000,R,R,8,MATHEMATICS,PR,20.4831619177409
VA,2000,R,R,8,MATHEMATICS,AD,4.52825057801403
VA,2003,R,D,4,MATHEMATICS,BB,17.2231576053079
VA,2003,R,D,4,MATHEMATICS,BA,46.6698393919587
VA,2003,R,D,4,MATHEMATICS,PR,31.0034736199809
VA,2003,R,D,4,MATHEMATICS,AD,5.10352938275254
VA,2003,R,D,4,READING,BB,31.3251102541307
VA,2003,R,D,4,READING,BA,33.5696870029844
VA,2003,R,D,4,READING,PR,26.2997837365428
VA,2003,R,D,4,READING,AD,8.8054190063421
VA,2003,R,D,8,MATHEMATICS,BB,27.5339401914259
VA,2003,R,D,8,MATHEMATICS,BA,41.3178437012314
VA,2003,R,D,8,MATHEMATICS,PR,25.2579643438036
VA,2003,R,D,8,MATHEMATICS,AD,5.89025176353907
VA,2003,R,D,8,READING,BB,21.2445206450363
VA,2003,R,D,8,READING,BA,42.9329626921673
VA,2003,R,D,8,READING,PR,32.4386705494125
VA,2003,R,D,8,READING,AD,3.38384611338385
VA,2005,R,D,4,MATHEMATICS,BB,17.1675801832871
VA,2005,R,D,4,MATHEMATICS,BA,43.4997560962351
VA,2005,R,D,4,MATHEMATICS,PR,33.7032616287773
VA,2005,R,D,4,MATHEMATICS,AD,5.62940209170047
VA,2005,R,D,4,READING,BB,28.12563965948
VA,2005,R,D,4,READING,BA,34.9603852587961
VA,2005,R,D,4,READING,PR,28.7251777299852
VA,2005,R,D,4,READING,AD,8.1887973517387
VA,2005,R,D,8,MATHEMATICS,BB,25.3745492139919
VA,2005,R,D,8,MATHEMATICS,BA,41.2577141075169
VA,2005,R,D,8,MATHEMATICS,PR,25.4269385325844
VA,2005,R,D,8,MATHEMATICS,AD,7.94079814590686
VA,2005,R,D,8,READING,BB,21.5517520760461
VA,2005,R,D,8,READING,BA,42.7514732479287
VA,2005,R,D,8,READING,PR,32.3589015256658
VA,2005,R,D,8,READING,AD,3.33787315035944
VA,2007,R,D,4,MATHEMATICS,BB,12.6737159590903
VA,2007,R,D,4,MATHEMATICS,BA,45.3822978136803
VA,2007,R,D,4,MATHEMATICS,PR,35.3811414276177
VA,2007,R,D,4,MATHEMATICS,AD,6.56284479961168
VA,2007,R,D,4,READING,BB,25.5849070450842
VA,2007,R,D,4,READING,BA,36.818751618959
VA,2007,R,D,4,READING,PR,29.0770588319921
VA,2007,R,D,4,READING,AD,8.51928250396476
VA,2007,R,D,8,MATHEMATICS,BB,23.0461819394541
VA,2007,R,D,8,MATHEMATICS,BA,39.4865958974591
VA,2007,R,D,8,MATHEMATICS,PR,28.5219847167221
VA,2007,R,D,8,MATHEMATICS,AD,8.94523744636474
VA,2007,R,D,8,READING,BB,21.258999490902
VA,2007,R,D,8,READING,BA,45.0049255874917
VA,2007,R,D,8,READING,PR,30.9421937707729
VA,2007,R,D,8,READING,AD,2.79388115083347
VA,2009,D,D,4,MATHEMATICS,BB,14.5130151046514
VA,2009,D,D,4,MATHEMATICS,BA,42.9417618699801
VA,2009,D,D,4,MATHEMATICS,PR,35.3001307904237
VA,2009,D,D,4,MATHEMATICS,AD,7.24509223494476
VA,2009,D,D,4,READING,BB,26.2848572024017
VA,2009,D,D,4,READING,BA,35.2262801433245
VA,2009,D,D,4,READING,PR,29.3498402418115
VA,2009,D,D,4,READING,AD,9.13902241246225
VA,2009,D,D,4,SCIENCE,BB,16.2241665515647
VA,2009,D,D,4,SCIENCE,BA,37.9786788756107
VA,2009,D,D,4,SCIENCE,PR,44.4452610889222
VA,2009,D,D,4,SCIENCE,AD,1.35189348390244
VA,2009,D,D,8,MATHEMATICS,BB,23.5023650923601
VA,2009,D,D,8,MATHEMATICS,BA,40.8753707145706
VA,2009,D,D,8,MATHEMATICS,PR,27.3633577571389
VA,2009,D,D,8,MATHEMATICS,AD,8.25890643593048
VA,2009,D,D,8,READING,BB,22.0679386843418
VA,2009,D,D,8,READING,BA,45.7423568884396
VA,2009,D,D,8,READING,PR,29.9785865456511
VA,2009,D,D,8,READING,AD,2.21111788156759
VA,2009,D,D,8,SCIENCE,BB,29.981125737285
VA,2009,D,D,8,SCIENCE,BA,33.9854838885089
VA,2009,D,D,8,SCIENCE,PR,34.3507889325288
VA,2009,D,D,8,SCIENCE,AD,1.68260144167733
VA,2011,D,R,4,MATHEMATICS,BB,12.7839338844036
VA,2011,D,R,4,MATHEMATICS,BA,41.3480842418429
VA,2011,D,R,4,MATHEMATICS,PR,37.2058655504153
VA,2011,D,R,4,MATHEMATICS,AD,8.66211632333821
VA,2011,D,R,4,READING,BB,27.836328854773
VA,2011,D,R,4,READING,BA,33.0270972812742
VA,2011,D,R,4,READING,PR,28.3460484265404
VA,2011,D,R,4,READING,AD,10.7905254374124
VA,2011,D,R,8,MATHEMATICS,BB,22.3215360155956
VA,2011,D,R,8,MATHEMATICS,BA,37.9314545816661
VA,2011,D,R,8,MATHEMATICS,PR,28.5033590342046
VA,2011,D,R,8,MATHEMATICS,AD,11.2436503685337
VA,2011,D,R,8,READING,BB,22.0290044147279
VA,2011,D,R,8,READING,BA,42.1849747000865
VA,2011,D,R,8,READING,PR,31.996307133678
VA,2011,D,R,8,READING,AD,3.78971375150766
VA,2011,D,R,8,SCIENCE,BB,26.6883598288545
VA,2011,D,R,8,SCIENCE,BA,32.8606319665312
VA,2011,D,R,8,SCIENCE,PR,38.0253100774496
VA,2011,D,R,8,SCIENCE,AD,2.42569812716467
VA,2013,D,R,4,MATHEMATICS,BB,12.3872291346882
VA,2013,D,R,4,MATHEMATICS,BA,40.4003050578246
VA,2013,D,R,4,MATHEMATICS,PR,37.9684176124905
VA,2013,D,R,4,MATHEMATICS,AD,9.24404819499669
VA,2013,D,R,4,READING,BB,25.8635368942595
VA,2013,D,R,4,READING,BA,30.9425179021174
VA,2013,D,R,4,READING,PR,30.8127373758747
VA,2013,D,R,4,READING,AD,12.3812078277483
VA,2013,D,R,8,MATHEMATICS,BB,22.6822696428131
VA,2013,D,R,8,MATHEMATICS,BA,39.2262775543317
VA,2013,D,R,8,MATHEMATICS,PR,27.8450735674222
VA,2013,D,R,8,MATHEMATICS,AD,10.246379235433
VA,2013,D,R,8,READING,BB,22.2723589154522
VA,2013,D,R,8,READING,BA,41.3922260958263
VA,2013,D,R,8,READING,PR,32.2527040738332
VA,2013,D,R,8,READING,AD,4.08271091488837
VA,2015,D,D,4,MATHEMATICS,BB,12.6812433945077
VA,2015,D,D,4,MATHEMATICS,BA,39.9694231548809
VA,2015,D,D,4,MATHEMATICS,PR,36.9627544189624
VA,2015,D,D,4,MATHEMATICS,AD,10.3865790316491
VA,2015,D,D,4,READING,BB,26.1435889210176
VA,2015,D,D,4,READING,BA,30.9489414602769
VA,2015,D,D,4,READING,PR,29.3876748886022
VA,2015,D,D,4,READING,AD,13.5197947301032
VA,2015,D,D,4,SCIENCE,BB,16.0419456441904
VA,2015,D,D,4,SCIENCE,BA,33.9032381115109
VA,2015,D,D,4,SCIENCE,PR,47.7004830279947
VA,2015,D,D,4,SCIENCE,AD,2.35433321630395
VA,2015,D,D,8,MATHEMATICS,BB,23.7137577600536
VA,2015,D,D,8,MATHEMATICS,BA,38.6448926881389
VA,2015,D,D,8,MATHEMATICS,PR,27.4367792093983
VA,2015,D,D,8,MATHEMATICS,AD,10.2045703424093
VA,2015,D,D,8,READING,BB,22.7047346315044
VA,2015,D,D,8,READING,BA,41.4068152868555
VA,2015,D,D,8,READING,PR,32.4970376727995
VA,2015,D,D,8,READING,AD,3.39141240884062
VA,2015,D,D,8,SCIENCE,BB,25.9118100002259
VA,2015,D,D,8,SCIENCE,BA,34.3009589697986
VA,2015,D,D,8,SCIENCE,PR,37.456567094041
VA,2015,D,D,8,SCIENCE,AD,2.33066393593452
VA,2017,D,D,4,MATHEMATICS,BB,13.31488945687
VA,2017,D,D,4,MATHEMATICS,BA,36.4551158976517
VA,2017,D,D,4,MATHEMATICS,PR,37.7532849635787
VA,2017,D,D,4,MATHEMATICS,AD,12.4767096818995
VA,2017,D,D,4,READING,BB,25.9902166285917
VA,2017,D,D,4,READING,BA,31.1999304340273
VA,2017,D,D,4,READING,PR,31.2052031427258
VA,2017,D,D,4,READING,AD,11.6046497946551
VA,2017,D,D,8,MATHEMATICS,BB,23.3904865432086
VA,2017,D,D,8,MATHEMATICS,BA,36.2761611474048
VA,2017,D,D,8,MATHEMATICS,PR,27.4107835881896
VA,2017,D,D,8,MATHEMATICS,AD,12.922568721197
VA,2017,D,D,8,READING,BB,22.7284048242463
VA,2017,D,D,8,READING,BA,40.0963139854758
VA,2017,D,D,8,READING,PR,32.7151959667696
VA,2017,D,D,8,READING,AD,4.46008522350831
VA,2019,D,D,4,MATHEMATICS,BB,13.0240647640508
VA,2019,D,D,4,MATHEMATICS,BA,39.0681499540982
VA,2019,D,D,4,MATHEMATICS,PR,36.0783229552788
VA,2019,D,D,4,MATHEMATICS,AD,11.8294623265723
VA,2019,D,D,4,READING,BB,31.0265778722603
VA,2019,D,D,4,READING,BA,30.7007287289764
VA,2019,D,D,4,READING,PR,28.5110726142194
VA,2019,D,D,4,READING,AD,9.76162078454392
VA,2019,D,D,8,MATHEMATICS,BB,25.4749183412911
VA,2019,D,D,8,MATHEMATICS,BA,36.7202072577609
VA,2019,D,D,8,MATHEMATICS,PR,26.5996938055347
VA,2019,D,D,8,MATHEMATICS,AD,11.2051805954133
VA,2019,D,D,8,READING,BB,28.8870506336646
VA,2019,D,D,8,READING,BA,37.869721228151
VA,2019,D,D,8,READING,PR,29.258316262915
VA,2019,D,D,8,READING,AD,3.98491187526938
VA,1994,R,R,4,READING,BB,42.7420325855209
VA,1994,R,R,4,READING,BA,30.8253758549778
VA,1994,R,R,4,READING,PR,19.3959686262039
VA,1994,R,R,4,READING,AD,7.0366229332973
VA,1998,R,R,4,READING,BB,37.6133237802893
VA,1998,R,R,4,READING,BA,32.7349099623643
VA,1998,R,R,4,READING,PR,23.6401667261643
VA,1998,R,R,4,READING,AD,6.01159953118207
VA,1998,R,R,8,READING,BB,21.9503706202103
VA,1998,R,R,8,READING,BA,44.7719061856925
VA,1998,R,R,8,READING,PR,30.5949181667355
VA,1998,R,R,8,READING,AD,2.6828050273617
VA,2002,R,D,4,READING,BB,29.0660741342471
VA,2002,R,D,4,READING,BA,33.9442606571499
VA,2002,R,D,4,READING,PR,28.4168505185991
VA,2002,R,D,4,READING,AD,8.57281469000395
VA,2002,R,D,8,READING,BB,19.558828831956
VA,2002,R,D,8,READING,BA,43.3373875301174
VA,2002,R,D,8,READING,PR,34.1455434395205
VA,2002,R,D,8,READING,AD,2.95824019840604
VA,1990,R,D,8,MATHEMATICS,BB,48.359140628682
VA,1990,R,D,8,MATHEMATICS,BA,34.3479816485798
VA,1990,R,D,8,MATHEMATICS,PR,13.6071185882657
VA,1990,R,D,8,MATHEMATICS,AD,3.68575913447249
WA,1996,D,D,4,MATHEMATICS,BB,33.3424990227049
WA,1996,D,D,4,MATHEMATICS,BA,45.7324514363929
WA,1996,D,D,4,MATHEMATICS,PR,19.5453098099325
WA,1996,D,D,4,MATHEMATICS,AD,1.37973973096971
WA,1996,D,D,8,MATHEMATICS,BB,33.0815960278264
WA,1996,D,D,8,MATHEMATICS,BA,40.7275195988137
WA,1996,D,D,8,MATHEMATICS,PR,22.2026088158176
WA,1996,D,D,8,MATHEMATICS,AD,3.98827555754237
WA,2003,D,D,4,MATHEMATICS,BB,19.0105033397723
WA,2003,D,D,4,MATHEMATICS,BA,44.7791464265499
WA,2003,D,D,4,MATHEMATICS,PR,31.2461011919821
WA,2003,D,D,4,MATHEMATICS,AD,4.96424904169563
WA,2003,D,D,4,READING,BB,32.7702999839559
WA,2003,D,D,4,READING,BA,34.170026936219
WA,2003,D,D,4,READING,PR,25.628991006327
WA,2003,D,D,4,READING,AD,7.43068207349821
WA,2003,D,D,8,MATHEMATICS,BB,28.0579348335689
WA,2003,D,D,8,MATHEMATICS,BA,39.6615692795363
WA,2003,D,D,8,MATHEMATICS,PR,26.2676590130834
WA,2003,D,D,8,MATHEMATICS,AD,6.01283687381141
WA,2003,D,D,8,READING,BB,24.3829981262147
WA,2003,D,D,8,READING,BA,42.6029487543096
WA,2003,D,D,8,READING,PR,29.8873306710438
WA,2003,D,D,8,READING,AD,3.12672244843189
WA,2005,D,D,4,MATHEMATICS,BB,15.9886497046394
WA,2005,D,D,4,MATHEMATICS,BA,42.37333305799
WA,2005,D,D,4,MATHEMATICS,PR,35.6651833967149
WA,2005,D,D,4,MATHEMATICS,AD,5.97283384065568
WA,2005,D,D,4,READING,BB,30.0937265379379
WA,2005,D,D,4,READING,BA,34.3892945704968
WA,2005,D,D,4,READING,PR,27.3256916164109
WA,2005,D,D,4,READING,AD,8.19128727515438
WA,2005,D,D,8,MATHEMATICS,BB,24.7266579787469
WA,2005,D,D,8,MATHEMATICS,BA,39.2993742192743
WA,2005,D,D,8,MATHEMATICS,PR,27.2944733680918
WA,2005,D,D,8,MATHEMATICS,AD,8.67949443388694
WA,2005,D,D,8,READING,BB,24.6040628479011
WA,2005,D,D,8,READING,BA,41.0712971517013
WA,2005,D,D,8,READING,PR,30.9088111406969
WA,2005,D,D,8,READING,AD,3.41582885970069
WA,2007,D,D,4,MATHEMATICS,BB,15.6543979706476
WA,2007,D,D,4,MATHEMATICS,BA,40.5284756313222
WA,2007,D,D,4,MATHEMATICS,PR,36.6802714082587
WA,2007,D,D,4,MATHEMATICS,AD,7.13685498977149
WA,2007,D,D,4,READING,BB,29.6699300993847
WA,2007,D,D,4,READING,BA,34.0155071591507
WA,2007,D,D,4,READING,PR,26.7956080499207
WA,2007,D,D,4,READING,AD,9.51895469154401
WA,2007,D,D,8,MATHEMATICS,BB,25.1315952232214
WA,2007,D,D,8,MATHEMATICS,BA,38.9380895990169
WA,2007,D,D,8,MATHEMATICS,PR,26.8601270051941
WA,2007,D,D,8,MATHEMATICS,AD,9.07018817256762
WA,2007,D,D,8,READING,BB,23.2643374507034
WA,2007,D,D,8,READING,BA,42.6385886778442
WA,2007,D,D,8,READING,PR,31.2923401677266
WA,2007,D,D,8,READING,AD,2.8047337037258
WA,2009,D,D,4,MATHEMATICS,BB,16.1597787827698
WA,2009,D,D,4,MATHEMATICS,BA,40.6282086882229
WA,2009,D,D,4,MATHEMATICS,PR,36.3162029673808
WA,2009,D,D,4,MATHEMATICS,AD,6.89580956162647
WA,2009,D,D,4,READING,BB,32.1304557647314
WA,2009,D,D,4,READING,BA,34.4180607690785
WA,2009,D,D,4,READING,PR,25.449875442331
WA,2009,D,D,4,READING,AD,8.00160802385909
WA,2009,D,D,4,SCIENCE,BB,25.9450175736874
WA,2009,D,D,4,SCIENCE,BA,39.4759699720092
WA,2009,D,D,4,SCIENCE,PR,33.8547878844288
WA,2009,D,D,4,SCIENCE,AD,0.724224569874615
WA,2009,D,D,8,MATHEMATICS,BB,21.8995992491459
WA,2009,D,D,8,MATHEMATICS,BA,38.7267960118077
WA,2009,D,D,8,MATHEMATICS,PR,28.7015713458005
WA,2009,D,D,8,MATHEMATICS,AD,10.6720333932459
WA,2009,D,D,8,READING,BB,22.1222543791776
WA,2009,D,D,8,READING,BA,42.1563549784711
WA,2009,D,D,8,READING,PR,31.753535837907
WA,2009,D,D,8,READING,AD,3.96785480444435
WA,2009,D,D,8,SCIENCE,BB,30.9723319949465
WA,2009,D,D,8,SCIENCE,BA,34.7451563673827
WA,2009,D,D,8,SCIENCE,PR,32.7230097912887
WA,2009,D,D,8,SCIENCE,AD,1.55950184638215
WA,2011,D,D,4,MATHEMATICS,BB,16.6912641085185
WA,2011,D,D,4,MATHEMATICS,BA,38.5295085068777
WA,2011,D,D,4,MATHEMATICS,PR,35.7739804091455
WA,2011,D,D,4,MATHEMATICS,AD,9.00524697545825
WA,2011,D,D,4,READING,BB,33.1842230566114
WA,2011,D,D,4,READING,BA,32.4165708856578
WA,2011,D,D,4,READING,PR,26.2252393545743
WA,2011,D,D,4,READING,AD,8.17396670315656
WA,2011,D,D,8,MATHEMATICS,BB,23.4555217186481
WA,2011,D,D,8,MATHEMATICS,BA,36.0991305313278
WA,2011,D,D,8,MATHEMATICS,PR,29.4289012373882
WA,2011,D,D,8,MATHEMATICS,AD,11.0164465126359
WA,2011,D,D,8,READING,BB,22.9282701716427
WA,2011,D,D,8,READING,BA,40.0718053569443
WA,2011,D,D,8,READING,PR,32.3420138915822
WA,2011,D,D,8,READING,AD,4.65791057983073
WA,2011,D,D,8,SCIENCE,BB,28.9111310650102
WA,2011,D,D,8,SCIENCE,BA,35.6151783089048
WA,2011,D,D,8,SCIENCE,PR,33.832999018325
WA,2011,D,D,8,SCIENCE,AD,1.64069160776003
WA,2013,D,D,4,MATHEMATICS,BB,13.7189332401206
WA,2013,D,D,4,MATHEMATICS,BA,37.8485057701715
WA,2013,D,D,4,MATHEMATICS,PR,37.9411078443735
WA,2013,D,D,4,MATHEMATICS,AD,10.4914531453344
WA,2013,D,D,4,READING,BB,27.6927074159114
WA,2013,D,D,4,READING,BA,32.6057927116347
WA,2013,D,D,4,READING,PR,29.6895618213043
WA,2013,D,D,4,READING,AD,10.0119380511496
WA,2013,D,D,8,MATHEMATICS,BB,21.1447774120059
WA,2013,D,D,8,MATHEMATICS,BA,36.9709585994165
WA,2013,D,D,8,MATHEMATICS,PR,30.1702362541133
WA,2013,D,D,8,MATHEMATICS,AD,11.7140277344643
WA,2013,D,D,8,READING,BB,18.9338173132594
WA,2013,D,D,8,READING,BA,39.3183702942839
WA,2013,D,D,8,READING,PR,36.0506412774149
WA,2013,D,D,8,READING,AD,5.6971711150418
WA,2015,D,D,4,MATHEMATICS,BB,16.9740541731299
WA,2015,D,D,4,MATHEMATICS,BA,36.0947352848945
WA,2015,D,D,4,MATHEMATICS,PR,34.8193880540692
WA,2015,D,D,4,MATHEMATICS,AD,12.1118224879064
WA,2015,D,D,4,READING,BB,29.426756511104
WA,2015,D,D,4,READING,BA,30.1569740084001
WA,2015,D,D,4,READING,PR,28.4065314964187
WA,2015,D,D,4,READING,AD,12.0097379840773
WA,2015,D,D,4,SCIENCE,BB,20.6595558666916
WA,2015,D,D,4,SCIENCE,BA,37.126981770908
WA,2015,D,D,4,SCIENCE,PR,40.9332889051767
WA,2015,D,D,4,SCIENCE,AD,1.28017345722384
WA,2015,D,D,8,MATHEMATICS,BB,25.7434328122382
WA,2015,D,D,8,MATHEMATICS,BA,34.9263497979216
WA,2015,D,D,8,MATHEMATICS,PR,28.0640783570394
WA,2015,D,D,8,MATHEMATICS,AD,11.2661390328008
WA,2015,D,D,8,READING,BB,23.1967333439687
WA,2015,D,D,8,READING,BA,39.3878494576495
WA,2015,D,D,8,READING,PR,32.9830172717292
WA,2015,D,D,8,READING,AD,4.43239992665264
WA,2015,D,D,8,SCIENCE,BB,30.2926408359162
WA,2015,D,D,8,SCIENCE,BA,31.8436306296622
WA,2015,D,D,8,SCIENCE,PR,35.215104931487
WA,2015,D,D,8,SCIENCE,AD,2.64862360293459
WA,2017,D,D,4,MATHEMATICS,BB,19.5149400832762
WA,2017,D,D,4,MATHEMATICS,BA,38.0686872450764
WA,2017,D,D,4,MATHEMATICS,PR,31.9143677005742
